3.7,1.3,3,0,NaN,1,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.8,4.4,5,0,NaN,1,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,3,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.5,2.5,10,0,80,0,0,1
3,2.5,2,0,NaN,1,0,1
3.5,3.9,7,0,NaN,0,0,0
3.8,2.5,2,0,NaN,0,0,0
4.5,3,1,0,NaN,0,0,0
5,4.1,8,0,100,5,1,0
4,3,1,0,NaN,0,1,0
4.3,2.8,6,1,NaN,0,0,0
4.1,3,4,0,NaN,0,0,1
4.5,2.5,2,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,2.9,9,1,NaN,1,0,0
2.5,4,2,0,NaN,0,0,1
5,3,1,0,NaN,0,0,1
2.3,4.2,12,0,20,0,0,1
4,2,4,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.4,3.7,11,0,88,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.5,4,1,0,NaN,0,1,0
3.9,2.1,7,0,60,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.5,3.3,7,1,NaN,0,0,1
3,3.9,13,0,56,0,1,0
5,3.5,2,0,NaN,0,1,0
4.5,2.6,5,1,NaN,0,0,0
4.7,2,3,1,NaN,0,0,0
4.8,3,4,0,NaN,0,0,1
1.3,3.5,2,0,NaN,0,1,0
3,4,5,0,NaN,0,1,0
5,3,2,1,NaN,0,1,0
3.5,3.5,2,0,NaN,0,0,1
4.3,2.7,8,0,100,2,1,0
1,3,1,0,NaN,0,0,0
3,3,1,0,NaN,0,1,0
3.7,3.3,3,0,NaN,2,0,1
2,4,1,0,NaN,0,1,0
4.5,1.2,7,0,NaN,1,1,0
4.1,3.5,6,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,1,3,0,NaN,0,0,1
4.7,2.6,9,1,100,1,1,0
2.9,3.8,5,0,NaN,0,0,1
5,2,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.9,2.3,10,0,NaN,4,0,1
4.4,2.9,7,0,NaN,0,1,0
5,4,1,0,NaN,0,1,0
4.5,2,2,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1,5,2,0,NaN,0,0,1
4.7,1.5,4,1,NaN,0,1,0
2,4.3,7,0,NaN,0,0,0
4.5,2,3,0,NaN,0,1,0
1.5,4.5,2,0,NaN,0,1,0
5,2,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1.3,5,3,0,NaN,0,1,0
3,5,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,3,1,1,NaN,1,1,0
2.5,2.5,2,0,NaN,0,1,0
3.5,3,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,2.2,9,1,NaN,0,0,0
2.2,3.7,3,0,NaN,0,0,0
5,3,1,0,NaN,0,0,1
2,1,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,1,1,0,NaN,0,1,0
3.4,3.4,5,0,NaN,0,0,0
4,1,1,0,NaN,0,0,0
2.8,4.2,8,0,40,1,1,0
4.4,3.6,70,1,82,0,0,0
5,2,1,0,NaN,0,1,0
4.1,3.1,8,1,100,0,0,1
2.3,3.7,3,0,NaN,0,1,0
5,3,1,0,NaN,0,1,0
3.5,3.8,5,0,NaN,0,1,0
2.5,3,1,0,NaN,1,0,1
5,2,1,0,NaN,0,1,1
4.5,3,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,1.5,2,1,NaN,2,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.8,3,2,0,NaN,0,0,1
3.5,3.5,2,0,NaN,0,0,1
5,2.5,2,0,NaN,0,0,0
4.5,2,1,0,NaN,0,1,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,2.5,2,1,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,1.5,2,0,NaN,0,0,1
3.8,3.8,9,1,80,0,0,0
4.5,3,1,0,NaN,0,0,0
4,3,1,0,NaN,0,0,1
4.7,2.4,5,1,NaN,0,0,1
4.5,2.5,2,0,NaN,0,0,1
5,2,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,1.7,4,1,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.2,2.7,7,0,NaN,0,1,0
4.8,1,2,1,NaN,0,0,0
3.3,3.5,4,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.2,2.4,7,0,NaN,0,1,0
5,1,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,2.8,8,1,100,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.6,2.7,6,0,NaN,1,0,1
1,4,2,0,NaN,0,0,0
3.1,3.5,10,0,40,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3,4,1,0,NaN,0,1,0
4,4,2,0,NaN,0,1,0
5,2.5,20,1,NaN,0,0,1
5,1,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1.8,5,4,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,3,10,1,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3,4,1,0,NaN,0,1,0
5,3,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1,3,3,0,NaN,3,0,1
4.3,2.6,13,1,100,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2,5,1,0,NaN,0,0,1
3.5,3.8,4,0,NaN,0,0,1
2.5,4.5,13,0,NaN,1,1,0
3.3,4.5,2,0,NaN,0,0,0
4,3,8,1,71,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.4,2,7,0,100,0,0,1
2,3,1,0,NaN,0,0,0
4.8,2.3,6,0,NaN,0,1,1
4,2.9,11,1,70,1,0,1
5,4,1,0,NaN,0,1,0
2,4.5,4,1,NaN,0,0,1
2,3,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.8,3.2,20,0,69,0,1,0
4.8,2.7,3,1,NaN,0,0,0
3.7,2.3,3,0,NaN,0,0,1
3.3,4.7,6,1,60,0,0,1
3.5,1,1,0,NaN,0,1,0
4.5,2,1,0,NaN,0,0,1
4.8,3.7,9,1,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.7,3.3,46,1,89,0,1,0
2.5,4,2,0,NaN,0,0,1
5,4,2,1,NaN,0,1,0
2.7,4,3,0,NaN,2,0,1
2.5,4.1,7,1,33,4,0,1
1.5,4,2,0,NaN,0,1,0
3.1,3.6,7,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1.8,3.3,6,0,NaN,0,0,0
1,5,3,0,NaN,2,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2,4,3,0,NaN,1,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,3.3,19,1,100,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.8,4,2,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3,3.5,2,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.5,2,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3,3.3,4,1,NaN,2,0,0
4.2,4.5,4,0,NaN,3,0,1
5,3,2,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,2.5,2,1,NaN,0,0,0
3.9,2.8,4,0,NaN,0,1,0
3,3,1,0,NaN,0,0,0
1.7,4.4,7,0,NaN,0,1,0
3.8,2.8,33,0,82,0,0,0
2.8,3.4,10,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,3.5,2,0,NaN,0,1,0
4.6,1.8,8,0,83,0,1,0
5,4,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.8,3.6,11,0,NaN,0,0,1
2,3.7,3,0,NaN,0,1,0
3,3,3,0,NaN,0,0,0
4.3,2.2,17,1,100,3,0,1
3.5,1.6,9,1,100,5,0,1
4.3,2.4,8,1,NaN,0,0,0
5,4,1,0,NaN,0,1,0
5,1,1,0,NaN,0,0,0
5,2,1,0,NaN,0,0,0
4.3,3,3,1,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,2,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.8,3.5,2,0,NaN,1,0,1
4.5,2.5,9,1,NaN,0,0,1
1,5,3,0,NaN,0,0,1
4.5,2,1,1,NaN,0,0,1
3.3,3.6,45,0,75,1,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.8,2.3,3,0,NaN,0,0,0
3.9,2.8,5,0,NaN,0,1,0
5,1.4,5,0,NaN,0,1,0
5,1.5,2,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,1,1,0,NaN,0,0,1
4.8,2.5,160,1,100,11,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.5,4,1,0,NaN,0,0,0
4,2,2,0,NaN,1,0,1
4.4,2.5,13,1,88,6,1,1
4,3,1,0,NaN,0,1,0
4,3.3,3,0,NaN,2,1,0
3,3.9,9,0,NaN,0,1,0
4.9,1.4,5,1,NaN,1,1,0
4.6,3,4,1,NaN,0,0,0
1,3,1,0,NaN,0,0,1
4.5,3,1,0,NaN,0,0,0
3,4,2,0,NaN,0,1,0
4.3,2.3,3,0,NaN,3,0,1
5,3,1,1,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2,1,1,0,NaN,0,0,0
3.1,3.9,8,0,50,0,1,0
4,1.6,13,1,NaN,0,0,0
3.3,3.7,3,1,NaN,0,1,0
4.8,3,8,1,NaN,0,1,0
4,2,2,1,NaN,0,0,1
5,1.4,5,1,NaN,0,1,0
3.5,3.2,4,1,NaN,0,0,1
2,5,1,0,NaN,1,1,0
3.3,2.5,4,0,NaN,0,1,0
4.3,2.5,9,1,NaN,0,0,0
4.8,1.5,8,0,100,0,1,0
3.8,2.7,3,0,NaN,0,0,1
4.3,3.1,7,0,NaN,0,0,1
5,4,1,0,NaN,0,0,0
3.5,2,1,0,NaN,0,1,0
5,1,1,1,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,1,1,1,NaN,0,0,1
1,4,1,0,NaN,0,1,0
4.8,2.3,6,1,NaN,0,0,0
5,1,2,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3,2,2,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.5,3.2,4,0,NaN,0,1,0
1,4.8,6,0,NaN,6,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.6,2.8,5,1,NaN,0,0,0
5,2.4,5,0,NaN,0,0,0
4.3,3.3,6,0,NaN,0,0,1
4,2.5,2,1,NaN,0,1,0
3,5,1,1,NaN,0,0,0
1.8,5,2,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,4.5,6,1,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,4,1,0,NaN,0,0,1
1,5,1,0,NaN,0,0,1
4.9,2.2,5,1,NaN,0,1,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,3,1,0,NaN,0,1,0
4.7,2.2,4,0,NaN,0,1,0
2,4.2,6,0,NaN,0,1,0
4.4,1.8,4,0,NaN,0,0,0
2.8,3.1,7,1,NaN,3,0,0
5,1,1,0,NaN,0,0,1
3.5,3,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2,5,1,0,NaN,1,1,0
4.9,3,7,1,NaN,0,0,1
5,3,4,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,4,2,1,NaN,0,1,0
2,4,1,0,NaN,0,0,1
5,1,1,0,NaN,0,0,0
4.7,2.3,3,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.5,4,2,0,NaN,0,0,1
4.2,3,7,1,NaN,0,0,1
3.7,2,5,0,NaN,0,0,1
4.5,2.5,2,0,NaN,0,1,0
4,2,2,0,NaN,1,0,1
1.2,4.3,3,0,NaN,3,0,0
5,2,3,0,NaN,2,0,0
5,1,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.9,3.7,3,0,NaN,2,0,1
4.8,3,2,0,NaN,0,1,0
2.5,4,1,0,NaN,0,1,0
3.3,3,2,0,NaN,0,0,0
3,2.7,3,0,NaN,0,0,0
1.5,4,1,0,NaN,0,1,0
5,2,1,0,NaN,1,1,0
2.4,4.2,5,0,NaN,2,1,0
4.7,2.3,7,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.5,3.7,3,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,3,1,0,NaN,0,0,1
4.7,4,5,1,NaN,0,0,1
4.5,1,1,0,NaN,0,0,1
5,1,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,4,1,0,NaN,0,1,0
4.2,2.9,14,1,70,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,2.5,6,0,100,0,1,0
4.5,2,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1.5,4.3,4,0,NaN,0,1,0
5,2,3,1,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.9,1.8,5,1,NaN,0,0,1
4.3,3,3,1,NaN,0,1,0
1,4,1,0,NaN,0,1,0
5,4,1,0,NaN,0,1,1
1,5,1,0,NaN,0,1,0
3.6,2.6,5,1,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,1,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.7,3,7,1,NaN,0,1,0
4.5,2,2,0,NaN,0,0,1
5,1.4,9,1,100,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.3,3.2,21,1,90,3,0,0
4,4,1,0,NaN,0,1,0
3,1.5,2,0,NaN,0,1,0
1,5,2,0,NaN,2,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1,5,1,0,NaN,0,0,1
4.3,2.5,2,1,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.5,3,5,0,NaN,0,1,0
4.5,3,4,0,NaN,0,1,0
4.4,1.9,7,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.5,3,2,0,NaN,0,1,0
3.8,3.5,2,0,NaN,0,0,1
5,1,1,0,NaN,0,1,0
1.5,5,1,0,NaN,0,1,0
3.5,2.7,10,1,63,0,0,1
4.5,2,1,0,NaN,0,0,1
1,5,1,0,NaN,0,0,1
4.7,2.9,7,1,NaN,0,1,0
5,3,1,0,NaN,0,1,0
2,3,1,0,NaN,0,1,0
4.5,4,2,0,NaN,0,0,0
4.8,2,4,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.2,3,3,0,NaN,2,1,0
1.5,5,1,0,NaN,0,0,1
4,3,1,0,NaN,0,0,1
2.8,3.4,12,0,57,0,0,0
4.7,3.3,3,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,3,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,2,1,0,NaN,0,0,0
1,5,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.3,4,4,0,NaN,0,0,0
2,4,1,0,NaN,0,0,0
5,3,1,0,NaN,0,1,1
4.9,2.1,20,1,92,0,1,0
4.5,3,1,0,NaN,0,0,1
3.5,2,2,0,NaN,1,1,0
1.5,4,2,0,NaN,0,0,0
2.4,3.3,4,0,NaN,2,0,1
4.5,3.8,4,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,2,3,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3,2,2,0,NaN,2,1,0
3.2,3,3,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,3,3,0,NaN,1,0,1
3.1,4,3,1,NaN,0,1,0
4,2.6,5,0,NaN,0,0,0
5,3,2,1,NaN,0,1,0
3.7,3.7,3,0,NaN,0,0,1
3.5,4,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,2.3,4,1,NaN,0,0,0
4.7,3.2,4,0,NaN,0,0,0
3.5,2,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1,4.5,2,0,NaN,2,0,0
5,2.3,3,1,NaN,3,0,1
1.4,4.3,9,0,NaN,0,1,0
2.5,3,2,0,NaN,0,0,1
4.3,3.3,3,0,NaN,1,1,0
4.7,2,13,0,100,1,0,1
5,2,2,1,NaN,0,0,1
4,3,1,0,NaN,0,0,1
4,3,1,0,NaN,0,1,0
5,1.5,2,0,NaN,0,1,0
3.5,2,1,0,NaN,0,1,0
2.5,2,1,0,NaN,0,1,0
2.1,4,24,0,20,3,0,0
4.5,2.8,6,0,NaN,0,1,0
4,3,1,0,NaN,0,1,0
5,2.5,2,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,5,1,0,NaN,0,0,1
5,4,1,1,NaN,0,1,0
3.3,3,5,0,NaN,0,0,0
3.3,3.5,2,0,NaN,0,1,0
3,3.6,7,0,NaN,0,1,1
4.9,2.3,143,1,100,0,0,0
5,2.6,9,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.1,4.4,27,0,NaN,0,0,0
4.3,3,2,0,NaN,0,0,0
5,1,1,0,NaN,0,1,1
3.1,2.7,3,1,NaN,2,0,1
1.5,4,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.8,1.7,3,0,NaN,0,0,1
5,1,1,0,NaN,0,0,1
4,1,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.6,4,4,0,NaN,1,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1,4,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.4,2.9,7,1,NaN,0,0,1
3.5,4,4,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.5,2.3,16,1,93,0,1,0
4.3,2.3,3,0,NaN,0,0,1
1,4,1,0,NaN,0,0,1
4,2,1,0,NaN,0,0,1
4.2,1.9,8,1,100,0,1,0
4.2,2.3,9,0,67,1,1,0
5,3,4,1,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,2,1,0,NaN,0,1,0
3.5,3,1,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.3,1,2,0,NaN,0,0,1
3.9,3.7,3,1,NaN,0,1,0
2,4,4,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,1.5,2,1,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.5,3,7,0,NaN,0,0,0
3,3.8,6,0,NaN,0,0,1
3.9,2.7,24,0,71,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.8,3.5,2,0,NaN,0,0,1
5,1,1,0,NaN,1,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.7,2.7,8,0,50,5,0,1
3.5,3.5,2,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.5,2.5,2,0,NaN,2,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.5,1,1,0,NaN,0,1,0
4.8,3.5,2,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,2,2,0,NaN,0,0,1
5,2,1,0,NaN,0,1,0
1.5,4.5,2,0,NaN,2,0,1
3.8,2.8,15,1,75,6,1,0
5,4,1,0,NaN,0,1,0
4.3,2.7,3,0,NaN,0,0,1
2.8,3.7,10,1,NaN,0,0,0
3.3,2.7,6,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.7,3.4,5,0,NaN,0,0,0
4.5,3.5,2,0,NaN,1,0,0
5,2,8,1,NaN,0,0,0
4.7,2.2,5,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,3.7,3,0,NaN,0,0,0
1.2,4,3,0,NaN,2,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.5,2.8,16,1,100,0,0,0
4.8,1,3,0,NaN,0,0,0
4.5,2.3,3,0,NaN,1,0,1
4.4,3.4,5,1,NaN,0,1,0
3.2,3,5,1,NaN,2,0,0
2,4,1,0,NaN,1,0,1
4.7,2.3,8,1,NaN,0,0,1
2.8,3.5,6,0,NaN,1,0,1
3.5,3,2,0,NaN,2,0,1
2.4,4.5,6,0,NaN,0,0,0
2.4,4.3,7,0,NaN,0,0,1
4.8,2.6,5,1,NaN,0,0,1
4,2.6,13,1,75,0,0,0
4,2,1,0,NaN,0,1,0
3.5,4,1,0,NaN,0,0,1
4.5,2.5,11,1,100,1,0,1
4.4,3.5,12,1,NaN,4,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.5,1,2,0,NaN,0,0,0
5,1,1,1,NaN,0,0,1
2.1,4,10,0,17,0,1,0
4.8,1.6,14,1,100,0,0,0
3.7,1.7,3,0,NaN,0,1,0
4,2,1,1,NaN,0,0,1
3,3,2,0,NaN,0,0,0
4.5,4,1,0,NaN,0,0,1
5,1,2,1,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.7,3.4,5,0,NaN,0,0,1
2.5,4,1,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.5,2.8,4,1,NaN,0,0,0
5,3,2,0,NaN,0,0,1
4,3.5,4,1,NaN,2,0,1
5,4,1,0,NaN,0,0,1
4.5,3,1,0,NaN,1,0,1
1.2,5,9,0,NaN,0,1,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
1.6,2.9,8,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,3,1,0,NaN,0,0,0
4.7,2.6,18,1,88,0,1,0
4.9,2.3,4,0,NaN,0,1,0
5,4,2,1,NaN,0,1,0
3,3,1,0,NaN,1,0,0
4.4,2,5,0,NaN,1,1,0
5,1,1,0,NaN,0,1,0
1,3,1,0,NaN,0,1,0
3.9,3.1,13,1,100,1,0,1
3.5,3.5,15,0,64,0,0,1
5,1,1,1,NaN,0,0,1
3.5,4,4,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4,3,1,0,NaN,0,1,0
4.9,2.2,4,0,NaN,1,0,1
5,1,1,0,NaN,0,1,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.4,2.2,17,1,93,0,0,1
3.5,4,1,0,NaN,0,0,0
2.5,3.5,2,0,NaN,0,1,0
4.5,3.3,6,0,NaN,0,0,1
5,2.5,2,0,NaN,0,0,1
4.6,2.6,11,1,NaN,0,1,0
4.9,2.2,12,0,100,2,0,1
2.5,3,2,1,NaN,0,1,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2,4.3,6,0,NaN,5,0,1
3.8,3.2,9,0,NaN,0,1,0
3.8,3.8,112,1,85,0,1,0
4.6,2,6,0,NaN,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2,4.1,18,0,22,16,1,0
1.9,3.9,7,0,NaN,0,1,0
4.5,2,1,0,NaN,0,1,0
3.3,3.5,2,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.5,4,4,0,NaN,0,0,1
3.3,1.8,4,1,NaN,0,0,1
4.5,1.8,29,1,96,0,1,0
5,4,1,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,3,6,1,NaN,0,0,1
4.8,3.8,5,1,NaN,0,1,0
4.6,2.7,7,1,NaN,0,0,1
3,4,1,0,NaN,0,0,0
5,3,2,0,NaN,1,0,1
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,2.3,3,0,NaN,3,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.4,3,4,0,NaN,2,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,3,1,0,NaN,0,0,1
1.4,4.5,4,0,NaN,1,1,0
4.4,2,6,1,NaN,0,0,1
5,2,5,1,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
5,3.5,23,0,100,19,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
4.8,3.7,6,1,NaN,4,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
3.8,3.4,15,1,88,2,0,1
3,3.5,2,0,NaN,0,1,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0
2.5,4,1,0,NaN,0,0,0
